,Unnamed: 0,dest,orig,1990,1995,2000,2005,2010,2015,2020
503,30522,CRI,ABW,29,22,25,17,33,32,38
504,28685,CUW,ABW,0,0,0,0,1573,1708,1992
505,18612,CZE,ABW,0,0,0,0,1,0,0
506,20411,DNK,ABW,5,3,0,3,0,0,0
507,28770,DMA,ABW,17,22,26,32,40,47,46
508,28893,DOM,ABW,330,367,403,278,153,160,167
509,20952,FIN,ABW,0,0,0,0,0,3,0
510,25923,FRA,ABW,10,10,10,67,10,11,10
511,23505,GRC,ABW,41,66,92,47,1,0,0
512,18857,HUN,ABW,0,0,0,0,0,1,2
513,21191,ISL,ABW,0,0,0,1,1,1,0
514,21416,IRL,ABW,1,4,8,8,7,7,6
515,21716,LVA,ABW,1,1,1,0,0,1,0
516,21912,LTU,ABW,0,0,0,0,0,2,1
517,26539,LUX,ABW,0,0,0,0,0,0,1
518,26819,NLD,ABW,557,630,727,1416,2496,4178,5554
519,22105,NOR,ABW,0,0,0,0,17,19,16
520,14539,PHL,ABW,9,12,67,54,62,63,65
521,29621,LCA,ABW,8,10,14,23,31,29,27
522,29823,SXM,ABW,0,0,0,617,1234,1286,1358
523,19766,SVK,ABW,0,0,0,0,0,1,1
524,24690,SVN,ABW,0,0,0,0,0,6,0
525,22611,GBR,ABW,111,437,772,659,695,831,936
527,33864,USA,ABW,3363,3635,3910,4673,5598,6591,9576
528,33031,VEN,ABW,430,424,415,436,463,486,457
529,23195,AND,AUS,36,39,41,59,70,65,69
530,27936,ATG,AUS,7,7,6,7,7,7,6
531,31575,ARG,AUS,625,600,575,426,274,275,276
532,25421,AUT,AUS,1371,1547,1723,1910,2122,2187,2548
533,28111,BHS,AUS,27,46,65,71,77,83,88
534,28234,BRB,AUS,24,26,29,25,23,24,23
535,18262,BLR,AUS,21,25,28,27,26,28,26
536,25673,BEL,AUS,681,941,1173,1273,1368,1487,1598
537,33405,BMU,AUS,37,44,43,70,102,133,176
538,15314,BTN,AUS,12,15,17,21,25,27,27
539,31759,BOL,AUS,74,115,154,175,196,229,253
540,9887,BWA,AUS,120,111,114,225,338,367,391
541,31982,BRA,AUS,297,372,447,519,585,689,747
542,28398,VGB,AUS,12,14,16,19,21,24,27
543,14091,BRN,AUS,262,372,482,493,504,515,559
544,18375,BGR,AUS,13,40,66,99,129,200,295
545,14159,KHM,AUS,54,142,229,179,129,116,123
546,33496,CAN,AUS,13390,15871,18729,21053,18970,20980,22731
547,28468,CYM,AUS,23,45,77,119,173,187,208
548,8230,CAF,AUS,9,13,16,13,13,10,10
549,13243,CHN,AUS,611,1114,1655,2392,3021,3726,4052
550,13312,HKG,AUS,6092,6799,7506,8195,8903,9098,9486
552,30427,CRI,AUS,73,50,51,34,67,67,79
553,23326,HRV,AUS,694,764,753,1169,1585,1595,1499
554,16308,CYP,AUS,741,1048,1355,2037,3126,2870,2961
555,18613,CZE,AUS,56,85,113,269,399,551,701
556,13492,PRK,AUS,96,112,127,155,183,202,204
557,20412,DNK,AUS,981,1310,1638,2105,2460,2878,3707
558,28751,DMA,AUS,3,4,5,5,6,7,6
559,28834,DOM,AUS,67,75,82,60,39,40,41
560,32334,ECU,AUS,125,140,155,186,296,373,389
561,9041,EGY,AUS,525,418,344,410,441,303,471
562,30624,SLV,AUS,33,27,21,24,26,27,27
563,20662,EST,AUS,0,0,0,0,63,98,221
564,9969,SWZ,AUS,8,6,16,30,44,55,54
566,35277,FJI,AUS,1306,1405,1489,1706,1832,1887,1941
567,20953,FIN,AUS,452,502,552,774,916,1035,1245
568,25924,FRA,AUS,3931,4058,4185,5406,7839,8688,9548
569,36691,PYF,AUS,63,69,74,77,74,70,70
570,26173,DEU,AUS,6205,6836,7467,9538,11189,11483,15411
571,11033,GHA,AUS,17,17,19,27,27,33,37
572,23506,GRC,AUS,19643,19792,20267,20467,21417,20182,20630
573,30721,GTM,AUS,47,46,44,53,61,67,74
574,11132,GIN,AUS,0,0,0,0,0,10,8
575,18858,HUN,AUS,832,737,642,789,942,906,1246
576,21192,ISL,AUS,60,61,61,75,86,121,172
577,15388,IND,AUS,3116,1964,812,2845,4400,4099,3833
578,14234,IDN,AUS,5963,3945,1928,5679,9796,10844,11400
579,21417,IRL,AUS,532,1882,4267,5846,6462,6601,7568
580,21650,IMN,AUS,123,140,157,258,356,188,190
581,16664,ISR,AUS,2102,2435,2631,2882,3167,3266,3170
582,23812,ITA,AUS,8059,6643,5226,12537,20127,19313,19897
583,13562,JPN,AUS,3976,6119,9189,9202,9756,9843,11572
584,16768,JOR,AUS,188,246,303,228,470,194,251
585,35940,KIR,AUS,64,75,86,83,81,82,86
586,14302,LAO,AUS,18,18,17,16,110,205,218
587,21717,LVA,AUS,45,69,93,131,166,83,111
588,9219,LBY,AUS,1499,1016,551,608,667,746,797
589,26361,LIE,AUS,0,0,0,0,8,12,9
590,21913,LTU,AUS,22,25,19,33,44,41,57
591,26540,LUX,AUS,74,70,67,58,50,76,287
592,14358,MYS,AUS,1851,2118,2989,4005,4766,5811,6157
593,15528,MDV,AUS,37,43,48,56,67,78,84
594,24050,MLT,AUS,3435,4022,4128,4016,3461,6006,13091
595,30912,MEX,AUS,116,256,408,398,435,454,496
596,13652,MNG,AUS,3,3,4,91,189,233,248
597,24179,MNE,AUS,0,0,0,0,122,137,136
598,10103,NAM,AUS,793,758,705,557,536,524,560
599,36112,NRU,AUS,202,186,171,161,24,38,43
600,26820,NLD,AUS,7853,8368,9177,10052,9967,10196,12054
601,35341,NCL,AUS,226,262,298,317,337,258,272
602,34883,NZL,AUS,47778,53227,54744,60001,63086,65161,85289
604,22106,NOR,AUS,797,878,977,1203,1770,2206,2457
605,31151,PAN,AUS,115,79,48,130,238,279,335
606,35405,PNG,AUS,13916,14258,10675,10675,9056,9183,9219
607,32718,PER,AUS,366,367,430,506,565,601,1120
608,14486,PHL,AUS,943,1269,2396,1939,3932,3993,4249
609,19096,POL,AUS,863,737,631,774,942,896,1196
610,24330,PRT,AUS,348,751,1185,1224,1061,1202,1377
611,13731,KOR,AUS,315,631,1148,2155,4016,3542,5604
612,19333,ROU,AUS,17,50,85,62,48,73,342
613,19569,RUS,AUS,761,743,699,622,533,543,541
614,29584,LCA,AUS,7,9,13,13,13,12,10
615,36815,WSM,AUS,236,330,422,396,346,287,270
616,24562,SRB,AUS,82,525,715,706,691,675,686
617,7320,SYC,AUS,67,59,51,48,46,51,50
618,14633,SGP,AUS,2913,3577,4588,6466,8706,9987,10148
619,19767,SVK,AUS,18,85,176,198,222,288,419
620,24691,SVN,AUS,226,220,303,335,393,363,372
621,35475,SLB,AUS,360,356,340,309,298,279,271
622,10235,ZAF,AUS,4199,3145,3028,3983,6238,4832,5771
623,24913,ESP,AUS,2358,2727,4271,4630,5594,6376,8606
624,15712,LKA,AUS,51,100,150,253,465,469,474
625,22365,SWE,AUS,1760,2088,2240,2629,3147,3690,4940
626,27077,CHE,AUS,3033,3559,4099,5347,5410,5903,6538
627,14685,THA,AUS,593,991,1595,1402,1310,1405,1470
628,14778,TLS,AUS,425,451,482,522,543,562,553
630,17397,TUR,AUS,2910,2817,2736,2830,2918,2890,4036
631,22612,GBR,AUS,72426,87623,104295,107938,123443,128232,140235
632,33865,USA,AUS,42267,52306,62513,67499,74689,89293,103446
633,35539,VUT,AUS,442,445,450,549,612,651,665
634,32964,VEN,AUS,131,129,127,133,141,148,137
635,14842,VNM,AUS,16,28,45,36,32,37,37
636,7682,ZMB,AUS,81,81,83,148,264,232,323
637,31576,ARG,AUT,4256,3201,2146,1584,1019,1022,1030
638,34631,AUS,AUT,22977,23165,21640,21037,20160,17990,18417
639,28112,BHS,AUT,15,18,22,30,37,40,41
640,18263,BLR,AUT,44,53,61,59,56,59,57
641,25674,BEL,AUT,1293,1917,2486,2935,3250,3296,3354
642,33406,BMU,AUT,26,27,23,30,38,42,47
643,31760,BOL,AUT,170,169,166,152,137,160,176
644,23261,BIH,AUT,310,292,273,188,211,209,194
645,31983,BRA,AUT,4756,3988,3220,2789,2319,2733,2968
646,18376,BGR,AUT,26,62,98,142,184,804,1938
647,33497,CAN,AUT,25600,23600,22161,19097,17095,15747,17061
648,28469,CYM,AUT,15,30,52,47,47,50,55
649,8231,CAF,AUT,20,27,32,25,25,21,22
650,30428,CRI,AUT,80,71,98,65,128,128,152
651,23327,HRV,AUT,1265,1440,1461,3288,5115,5148,4843
652,16309,CYP,AUT,88,125,161,243,372,340,349
653,18614,CZE,AUT,1811,2717,3623,3043,2192,2618,3002
654,20413,DNK,AUT,1275,1400,1525,1644,1690,1815,1984
655,28835,DOM,AUT,965,1072,1179,689,198,207,214
656,32335,ECU,AUT,182,205,227,272,433,546,571
657,9042,EGY,AUT,716,557,442,526,567,389,607
658,30625,SLV,AUT,18,14,10,11,11,11,11
659,20663,EST,AUT,0,0,0,0,70,118,196
660,20954,FIN,AUT,253,258,262,397,496,567,660
661,25925,FRA,AUT,11675,12052,12429,12167,11793,10916,9993
662,16499,GEO,AUT,0,0,26,24,24,25,24
663,26174,DEU,AUT,189349,185418,181487,196503,207456,212921,285790
664,23507,GRC,AUT,3523,2854,2232,2267,2386,2247,2295
665,11133,GIN,AUT,0,0,0,0,0,1,0
666,29117,HTI,AUT,170,161,152,144,151,158,164
667,18859,HUN,AUT,5206,5365,5523,6780,8097,8694,11188
668,21193,ISL,AUT,52,62,72,109,143,126,163
669,21418,IRL,AUT,49,175,397,634,767,784,898
670,16665,ISR,AUT,6373,6471,6206,5525,4910,5064,4916
671,23813,ITA,AUT,16037,13068,10099,13214,17060,15729,15672
672,13563,JPN,AUT,309,390,476,537,569,548,680
673,16769,JOR,AUT,78,110,141,107,219,91,116
674,21718,LVA,AUT,50,77,104,124,142,90,101
675,9220,LBY,AUT,2044,1288,554,611,670,750,801
676,26362,LIE,AUT,2021,2334,2608,3109,3615,3829,3983
677,21914,LTU,AUT,48,53,41,54,60,60,80
678,26541,LUX,AUT,512,487,469,548,634,967,1026
679,15529,MDV,AUT,50,36,21,17,20,23,23
680,24051,MLT,AUT,18,22,55,89,90,153,331
681,30913,MEX,AUT,429,569,735,585,502,524,573
682,13653,MNG,AUT,3,3,4,8,13,16,15
683,24180,MNE,AUT,0,0,0,0,245,257,256
684,10104,NAM,AUT,901,861,801,633,609,596,636
685,26821,NLD,AUT,6902,6701,6742,6475,6496,6514,7242
686,34901,NZL,AUT,655,807,1170,1279,1320,1340,1906
687,31052,NIC,AUT,54,43,38,34,36,38,38
688,22107,NOR,AUT,997,936,1058,1063,1300,1578,1688
689,31152,PAN,AUT,41,45,53,66,93,108,129
690,32719,PER,AUT,122,123,144,169,189,200,371
691,14487,PHL,AUT,92,123,1657,1341,495,503,533
692,19097,POL,AUT,6119,5234,4477,4138,3930,3742,4997
693,24331,PRT,AUT,113,245,388,454,445,504,576
694,19334,ROU,AUT,722,631,536,626,816,509,3282
695,19570,RUS,AUT,3776,3905,3894,3430,2897,2953,2950
696,29585,LCA,AUT,6,8,11,11,11,10,8
697,24563,SRB,AUT,860,5461,7425,7325,7160,6998,7132
698,19768,SVK,AUT,281,1033,2070,2322,2604,3361,4722
699,24692,SVN,AUT,4461,3564,5745,5190,5475,2820,2814
700,10236,ZAF,AUT,3523,2520,2265,2980,4338,5595,6495
701,24914,ESP,AUT,2259,3212,5548,6332,8714,8844,11936
702,22366,SWE,AUT,4731,5614,6021,5803,5869,5553,5901
703,27078,CHE,AUT,48450,46395,44509,49461,58733,59233,59494
704,12760,TJK,AUT,98,79,69,66,65,63,61
705,17398,TUR,AUT,6979,10148,13354,13812,14247,14115,19717
706,22613,GBR,AUT,20222,19373,18851,18296,19316,20067,21163
707,33866,USA,AUT,87673,76673,65264,59792,56016,51129,39133
708,32965,VEN,AUT,1020,908,802,802,811,828,779
709,16092,ARM,AZE,464459,560521,525188,376231,130855,78908,78560
710,34629,AUS,AZE,99,128,190,300,420,650,753
711,25422,AUT,AZE,592,668,744,825,916,1199,1410
712,18260,BLR,AZE,15651,14826,14000,13806,13611,13493,13294
713,25675,BEL,AZE,8,6,5,71,122,202,292
714,31757,BOL,AZE,0,1,2,2,1,2,1
715,18377,BGR,AZE,8,466,923,1454,1953,1652,1930
716,33494,CAN,AZE,1041,1045,1074,1960,2930,3821,4139
717,30425,CRI,AZE,2,2,2,2,4,3,3
718,16310,CYP,AZE,9,13,16,25,38,34,34
719,18615,CZE,AZE,45,68,91,406,681,1142,1596
720,20414,DNK,AZE,84,90,95,187,264,314,394
721,9039,EGY,AZE,24,23,24,29,31,21,31
722,20664,EST,AZE,2211,1824,1437,1525,1600,1484,1625
723,20955,FIN,AZE,0,4,8,48,79,119,178
724,25926,FRA,AZE,400,413,426,2560,3860,4278,4702
725,16497,GEO,AZE,7911,6433,5780,5490,5544,5821,6023
726,26175,DEU,AZE,600,6621,12642,14234,15448,15855,26690
727,23508,GRC,AZE,171,277,387,453,536,504,515
728,11130,GIN,AZE,0,0,0,0,0,5,3
729,18860,HUN,AZE,134,119,103,127,151,201,617
730,21194,ISL,AZE,2,3,3,5,7,13,19
731,15474,IRN,AZE,896,903,3046,7767,7349,5744,4788
732,21419,IRL,AZE,10,27,59,59,49,50,55
733,16662,ISR,AZE,14696,15271,14990,13969,13118,13529,13136
734,23814,ITA,AZE,6,52,98,404,668,698,930
735,12618,KAZ,AZE,35789,35661,35532,40508,45483,48377,50912
736,12685,KGZ,AZE,14455,11702,8631,7024,5311,4678,4554
737,21719,LVA,AZE,1399,2254,3109,2806,2433,1922,1953
738,26363,LIE,AZE,0,0,0,0,0,1,0
739,21915,LTU,AZE,2193,1711,1340,1271,1031,878,690
740,26542,LUX,AZE,0,0,0,0,0,0,192
741,26822,NLD,AZE,40,58,81,2934,2022,753,918
742,22108,NOR,AZE,0,3,63,187,367,521,557
743,19098,POL,AZE,356,304,260,263,276,262,348
744,24332,PRT,AZE,2,5,10,37,58,65,73
745,19256,MDA,AZE,3748,2530,1708,1180,896,741,727
746,19335,ROU,AZE,0,0,0,0,0,11,134
747,19567,RUS,AZE,936852,905728,841759,805658,752975,767339,766918
748,19769,SVK,AZE,4,11,23,26,29,37,56
749,24693,SVN,AZE,0,0,0,1,4,10,40
750,24915,ESP,AZE,35,54,655,315,499,616,831
751,22367,SWE,AZE,148,176,189,706,1898,2697,3534
752,27079,CHE,AZE,119,225,333,408,440,715,853
753,12759,TJK,AZE,257,209,180,173,172,169,168
754,17395,TUR,AZE,4062,9832,15638,16174,16683,16529,23090
755,12842,TKM,AZE,11793,9633,7809,7745,7515,7654,7596
756,19989,UKR,AZE,81482,87250,94083,85967,82025,82299,83674
757,22614,GBR,AZE,77,307,544,1595,1683,2014,2271
758,33867,USA,AZE,9026,11770,14565,15759,17468,21961,31914
759,12901,UZB,AZE,23261,22987,22744,22504,21360,20357,20201
760,27937,ATG,BHS,5,4,2,2,2,2,1
761,34632,AUS,BHS,178,230,270,270,280,310,332
762,25423,AUT,BHS,13,15,16,17,18,22,23
763,28235,BRB,BHS,55,59,64,55,47,49,48
764,25676,BEL,BHS,13,13,6,26,13,15,13
765,31761,BOL,BHS,9,5,0,0,0,0,0
767,31984,BRA,BHS,0,0,0,7,16,18,19
768,28399,VGB,BHS,14,16,18,21,23,26,29
769,18378,BGR,BHS,1,2,2,3,4,4,3
770,33498,CAN,BHS,1061,1153,1273,1556,1525,1624,1759
771,28470,CYM,BHS,58,110,190,172,171,185,205
772,30429,CRI,BHS,10,8,9,7,13,12,14
773,28660,CUW,BHS,0,0,0,0,76,81,94
774,18616,CZE,BHS,0,0,0,0,2,2,1
775,20415,DNK,BHS,5,7,9,12,13,17,20
776,28752,DMA,BHS,5,6,7,8,10,12,11
777,28836,DOM,BHS,91,101,111,74,38,39,40
778,32336,ECU,BHS,16,18,20,25,38,48,50
779,9043,EGY,BHS,11,11,11,13,14,10,14
780,20956,FIN,BHS,1,2,3,6,9,8,6
781,25927,FRA,BHS,64,67,69,42,42,46,48
782,23509,GRC,BHS,21,21,21,22,23,21,20
783,28980,GRD,BHS,17,22,27,28,30,30,30
784,11134,GIN,BHS,0,0,0,0,0,13,11
785,32585,GUY,BHS,4,6,8,11,8,8,8
786,18861,HUN,BHS,1,3,5,6,7,6,7
787,21195,ISL,BHS,1,1,1,3,4,6,5
788,21420,IRL,BHS,5,14,31,31,26,27,28
789,23815,ITA,BHS,6,17,27,60,90,260,88
790,29187,JAM,BHS,518,616,713,695,677,662,674
791,26364,LIE,BHS,0,0,0,0,3,3,2
792,21916,LTU,BHS,0,0,0,0,0,1,0
793,26543,LUX,BHS,0,0,0,0,0,0,8
794,10105,NAM,BHS,74,70,67,52,50,48,50
795,26823,NLD,BHS,24,34,48,54,55,57,62
796,31053,NIC,BHS,23,19,45,73,78,84,86
797,22109,NOR,BHS,7,8,9,8,13,21,23
798,19336,ROU,BHS,0,0,0,0,0,0,3
799,29522,KNA,BHS,5,8,11,19,21,24,23
800,29586,LCA,BHS,6,7,10,11,12,11,9
801,24694,SVN,BHS,0,0,0,0,1,0,0
802,24916,ESP,BHS,5,9,116,56,53,58,77
803,22368,SWE,BHS,12,14,16,26,27,28,35
804,27080,CHE,BHS,75,79,84,96,111,124,144
805,29950,TCA,BHS,840,649,459,346,251,273,307
806,22615,GBR,BHS,250,984,1735,1716,1810,2166,2442
807,33868,USA,BHS,21633,25186,28788,29086,30286,36504,46921
808,31577,ARG,BHR,28,27,26,20,12,12,12
809,34633,AUS,BHR,493,650,770,1080,1330,1730,2055
810,25424,AUT,BHR,12,13,14,15,17,26,41
811,15248,BGD,BHR,89,10375,20661,24592,28471,30160,29574
812,25677,BEL,BHR,55,55,27,55,55,52,60
813,31762,BOL,BHR,0,1,1,1,0,0,0
814,31985,BRA,BHR,0,0,0,13,27,31,32
815,18379,BGR,BHR,1,3,4,6,8,14,28
816,33499,CAN,BHR,297,802,1327,1681,1995,2375,2572
817,30430,CRI,BHR,1,1,1,2,2,1,1
818,16311,CYP,BHR,27,38,49,74,112,103,104
819,18617,CZE,BHR,6,9,12,15,16,14,25
820,20416,DNK,BHR,67,81,95,88,77,95,109
821,28837,DOM,BHR,21,24,26,23,21,21,21
822,9044,EGY,BHR,382,325,294,350,377,259,404
823,20665,EST,BHR,0,0,0,0,1,2,0
824,20957,FIN,BHR,2,3,3,10,14,20,20
825,25928,FRA,BHR,55,57,58,143,151,166,181
826,23510,GRC,BHR,5,15,26,25,24,22,21
827,11135,GIN,BHR,0,0,0,0,0,3,1
828,18862,HUN,BHR,13,12,10,12,14,14,37
829,21196,ISL,BHR,0,1,1,1,1,1,0
830,21421,IRL,BHR,16,44,96,96,80,82,93
831,23816,ITA,BHR,0,2,3,27,39,293,72
832,16770,JOR,BHR,143,330,515,388,800,330,427
833,16899,KWT,BHR,189,231,363,538,849,1297,1407
834,21720,LVA,BHR,0,0,0,0,0,1,0
835,16980,LBN,BHR,65,150,234,180,128,108,93
836,9221,LBY,BHR,1091,894,712,785,862,965,1032
837,21917,LTU,BHR,0,0,0,0,0,2,5
838,26544,LUX,BHR,0,0,0,0,0,0,9
839,10106,NAM,BHR,72,68,65,51,49,47,49
840,26824,NLD,BHR,49,71,98,112,105,126,215
841,22110,NOR,BHR,6,12,18,21,25,32,34
842,17059,OMN,BHR,106,294,400,366,393,893,1140
843,14488,PHL,BHR,19,25,8381,6783,110,111,117
844,17128,QAT,BHR,54,91,116,275,659,764,777
845,19337,ROU,BHR,0,0,0,0,0,8,19
846,19770,SVK,BHR,0,0,0,0,0,14,14
847,10237,ZAF,BHR,161,100,70,91,132,170,197
848,24917,ESP,BHR,3,6,72,35,43,56,74
849,15713,LKA,BHR,4,50,97,194,393,398,402
850,17275,PS,BHR,8351,8161,7971,7951,7931,7911,7900
851,22369,SWE,BHR,42,50,54,54,69,84,113
852,27081,CHE,BHR,78,150,224,240,296,248,210
853,17551,ARE,BHR,231,498,795,831,1679,1834,1998
854,22616,GBR,BHR,583,2295,4047,4611,4868,5826,6575
855,34634,AUS,BGD,2315,5562,8490,16128,29550,43090,52907
856,25425,AUT,BGD,1508,1701,1894,2100,2332,2632,3326
857,16222,BHR,BGD,20442,24630,28889,49900,81920,88813,115071
858,25678,BEL,BGD,554,820,1064,1608,1961,2706,2694
859,15315,BTN,BGD,24,28,33,41,49,52,53
860,31763,BOL,BGD,5,11,16,20,24,29,30
861,31986,BRA,BGD,0,0,0,22,46,53,5384
862,14092,BRN,BGD,659,908,1156,1182,1208,1234,1343
863,18380,BGR,BGD,22,150,278,429,571,478,539
864,33500,CAN,BGD,4203,13101,22310,33080,45325,58374,63250
865,13244,CHN,BGD,470,857,1273,1839,2323,2865,3115
866,13313,HKG,BGD,297,332,366,400,435,444,462
867,30431,CRI,BGD,13,6,2,2,4,3,3
868,16312,CYP,BGD,162,229,296,1569,683,626,1526
869,18618,CZE,BGD,8,12,16,70,117,183,718
870,13493,PRK,BGD,74,86,97,118,138,152,153
871,20417,DNK,BGD,241,320,398,551,672,1320,1919
872,9045,EGY,BGD,112,143,186,221,239,164,255
873,30626,SLV,BGD,11,9,6,6,6,6,6
874,20666,EST,BGD,0,0,0,0,12,35,263
875,35278,FJI,BGD,1368,1334,1287,1235,1326,1366,1398
876,20958,FIN,BGD,115,231,347,875,1197,1885,2983
877,25929,FRA,BGD,2198,2269,2340,3164,4690,7726,12878
878,26176,DEU,BGD,4767,5304,5841,6009,6102,6262,13612
879,23511,GRC,BGD,7665,6129,4694,7361,10390,9791,2851
880,11136,GIN,BGD,0,0,0,0,0,1,0
881,18863,HUN,BGD,60,53,46,57,68,67,244
882,21197,ISL,BGD,0,0,0,0,0,4,12
883,15389,IND,BGD,4375155,4127135,3879114,3298833,2855334,2660632,2488471
884,21422,IRL,BGD,157,557,1264,2413,3164,3232,3706
885,23817,ITA,BGD,5421,14361,23300,60160,89149,105084,135468
886,13564,JPN,BGD,2110,5003,7177,9597,10175,10835,15702
887,16771,JOR,BGD,948,4677,8402,9088,21853,9021,11693
888,16900,KWT,BGD,126783,110044,136047,175042,258071,350229,380046
889,21721,LVA,BGD,3,4,5,6,8,5,15
890,16981,LBN,BGD,433,2124,3814,3646,3498,2957,2582
891,9222,LBY,BGD,318,613,919,1014,1113,1246,1334
892,26365,LIE,BGD,0,0,0,0,2,2,6
893,21918,LTU,BGD,0,0,0,0,0,5,44
894,26545,LUX,BGD,29,27,26,22,20,30,142
895,14359,MYS,BGD,23930,33453,53272,202874,351422,392295,415717
896,15530,MDV,BGD,1623,3574,5286,20163,28598,37034,40390
897,24052,MLT,BGD,6,8,9,13,13,11,22
898,7024,MUS,BGD,71,150,313,3672,7235,8327,8415
899,30914,MEX,BGD,35,24,15,31,50,51,54
900,14428,MMR,BGD,1370,1557,1359,1154,1065,1024,1066
901,10107,NAM,BGD,48,45,44,34,32,31,32
902,15599,NPL,BGD,500,577,522,453,244,233,222
903,26825,NLD,BGD,401,590,800,988,1116,1338,1843
904,34931,NZL,BGD,252,791,1155,1374,1463,1530,2652
905,36171,MNP,BGD,434,590,783,698,413,370,371
906,22111,NOR,BGD,558,492,485,553,704,997,1331
907,17060,OMN,BGD,50041,82653,92034,92947,108861,247568,316467
908,31153,PAN,BGD,7,9,13,22,36,42,51
909,14489,PHL,BGD,70,94,754,610,156,158,166
910,19099,POL,BGD,60,51,44,72,103,97,128
911,24333,PRT,BGD,76,165,261,849,1297,1470,1684
912,17129,QAT,BGD,36556,43199,43402,75689,169370,160183,261672
913,13732,KOR,BGD,658,4103,8855,7318,8670,7432,12102
914,19338,ROU,BGD,3,5,7,8,11,100,161
915,19571,RUS,BGD,1280,1035,753,614,463,471,469
916,17210,SAU,BGD,479380,491297,504790,623564,808485,1022812,1277624
917,7321,SYC,BGD,11,14,17,107,197,220,223
918,14620,SGP,BGD,8818,18587,30155,47991,68502,78584,79857
919,19771,SVK,BGD,0,0,0,0,0,18,21
920,24695,SVN,BGD,0,0,3,0,3,3,20
921,10238,ZAF,BGD,2469,1540,1064,1400,12182,22965,15565
922,24918,ESP,BGD,248,387,693,4383,10533,9836,14594
923,15714,LKA,BGD,7,85,164,326,658,665,673
924,22370,SWE,BGD,2307,2738,2937,3882,5480,6839,10263
925,27082,CHE,BGD,730,1055,1385,1576,1829,2257,2761
926,14686,THA,BGD,725,1211,1949,1567,1299,1393,1458
927,14779,TLS,BGD,103,112,122,130,133,69,67
928,17399,TUR,BGD,79,192,307,318,327,323,450
929,7510,UGA,BGD,49,46,131,126,133,126,117
930,17552,ARE,BGD,154869,219911,297620,408976,919365,1004611,1095231
931,22617,GBR,BGD,102380,124761,149241,169747,209581,215649,241799
932,33869,USA,BGD,21414,59134,97713,126308,159527,222616,261496
933,14843,VNM,BGD,225,523,1244,4129,6540,7895,8325
934,27938,ATG,BRB,204,226,248,266,284,302,315
935,31579,ARG,BRB,16,16,16,13,7,7,7
936,34636,AUS,BRB,301,345,370,380,430,450,483
937,25426,AUT,BRB,12,13,14,15,17,20,19
938,28113,BHS,BRB,234,171,108,164,220,238,253
939,25679,BEL,BRB,20,20,20,28,24,17,22
940,31765,BOL,BRB,7,4,0,0,0,0,0
942,31988,BRA,BRB,0,0,0,13,28,33,35
943,28400,VGB,BRB,94,111,127,146,164,187,212
944,18381,BGR,BRB,1,2,2,3,4,4,3
945,33502,CAN,BRB,14225,14373,14862,14688,15460,14008,15177
946,28471,CYM,BRB,64,121,209,180,169,183,203
947,30433,CRI,BRB,8,6,8,6,12,11,13
948,28661,CUW,BRB,0,0,0,0,177,191,222
949,18619,CZE,BRB,3,5,7,4,1,1,1
950,20418,DNK,BRB,17,21,24,29,33,42,49
951,28753,DMA,BRB,61,80,95,117,143,167,169
952,30627,SLV,BRB,64,50,35,37,38,40,40
953,20667,EST,BRB,0,0,0,0,1,1,1
954,20959,FIN,BRB,4,6,7,10,11,10,12
955,25930,FRA,BRB,42,44,45,69,72,79,86
956,23512,GRC,BRB,6,7,8,10,11,10,8
957,28981,GRD,BRB,101,131,161,168,176,178,180
958,11138,GIN,BRB,0,0,0,0,0,11,9
959,32586,GUY,BRB,156,186,216,223,142,150,157
960,18864,HUN,BRB,0,2,3,4,5,2,3
961,21198,ISL,BRB,0,1,1,2,2,1,0
962,21423,IRL,BRB,4,11,23,22,18,18,18
963,23818,ITA,BRB,3,13,22,36,58,143,52
964,29188,JAM,BRB,418,497,575,560,545,533,541
965,21722,LVA,BRB,2,2,3,1,0,2,2
966,26546,LUX,BRB,0,0,0,0,0,0,6
967,26826,NLD,BRB,37,54,74,75,68,80,101
968,22112,NOR,BRB,9,14,20,21,20,23,24
969,31154,PAN,BRB,137,88,46,34,29,32,38
970,19339,ROU,BRB,0,0,0,0,0,0,2
971,29523,KNA,BRB,41,56,79,87,94,96,98
972,29587,LCA,BRB,324,437,600,540,440,421,403
973,29740,VCT,BRB,303,315,328,339,346,351,355
974,29804,SXM,BRB,0,0,0,35,70,73,76
975,19772,SVK,BRB,0,0,0,0,0,1,1
976,24696,SVN,BRB,0,0,0,0,1,1,1
977,10239,ZAF,BRB,30,18,13,16,23,29,33
978,24919,ESP,BRB,3,6,72,35,36,43,56
979,22371,SWE,BRB,79,94,101,106,116,106,119
980,27083,CHE,BRB,44,47,52,61,69,77,90
981,29885,TTO,BRB,2411,2188,1573,1688,1029,1066,1184
982,22618,GBR,BRB,21736,21135,20891,18665,19706,23586,26622
984,33870,USA,BRB,43015,48230,53496,53672,55503,58480,51738
985,32967,VEN,BRB,241,142,83,43,23,7,5
986,31587,ARG,BLR,669,653,637,471,303,304,307
987,16093,ARM,BLR,1280,929,743,493,410,306,304
988,34651,AUS,BLR,260,829,1360,1600,1840,2180,2433
989,25427,AUT,BLR,918,1036,1153,1278,1420,1756,2113
990,16158,AZE,BLR,626,549,554,525,481,459,437
991,25680,BEL,BLR,150,149,144,231,366,481,585
